Name	Id	Pal	Act	QuestFlag	QuestFlagEx	Layer	SizeX	SizeY	SizeX(N)	SizeY(N)	SizeX(H)	SizeY(H)	OffsetX	OffsetY	Depend	Teleport	Rain	Mud	NoPer	LOSDraw	FloorFilter	BlankScreen	DrawEdges	IsInside	DrlgType	LevelType	SubType	SubTheme	SubWaypoint	SubShrine	Vis0	Vis1	Vis2	Vis3	Vis4	Vis5	Vis6	Vis7	Warp0	Warp1	Warp2	Warp3	Warp4	Warp5	Warp6	Warp7	Intensity	Red	Green	Blue	Portal	Position	SaveMonsters	Quest	WarpDist	MonLvl1	MonLvl2	MonLvl3	MonLvl1Ex	MonLvl2Ex	MonLvl3Ex	MonDen	MonDen(N)	MonDen(H)	MonUMin	MonUMax	MonUMin(N)	MonUMax(N)	MonUMin(H)	MonUMax(H)	MonWndr	MonSpcWalk	NumMon	mon1	mon2	mon3	mon4	mon5	mon6	mon7	mon8	mon9	mon10	rangedspawn	nmon1	nmon2	nmon3	nmon4	nmon5	nmon6	nmon7	nmon8	nmon9	nmon10	umon1	umon2	umon3	umon4	umon5	umon6	umon7	umon8	umon9	umon10	cmon1	cmon2	cmon3	cmon4	cpct1	cpct2	cpct3	cpct4	camt1	camt2	camt3	camt4	Themes	SoundEnv	Waypoint	LevelName	LevelWarp	EntryFile	ObjGrp0	ObjGrp1	ObjGrp2	ObjGrp3	ObjGrp4	ObjGrp5	ObjGrp6	ObjGrp7	ObjPrb0	ObjPrb1	ObjPrb2	ObjPrb3	ObjPrb4	ObjPrb5	ObjPrb6	ObjPrb7	Beta
Act 5 - Ice Cave 1C	185	4	4			152	64	64	64	64	64	64	2000	5000	0	1	0	0	0	1	1	1	0	1	2	33	-1	-1	-1	-1	0	115	113	0	0	0	0	0	-1	74	75	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	44	77	95	35	67	92	1500	1750	2000	6	6	8	8	10	10	1	0	8	reanimatedhorde2	sk_archer10	succubus2	putriddefiler1	skmage_cold5	skmage_fire6	skmage_ltng6	skmage_pois6				reanimatedhorde2	sk_archer10	succubus2	putriddefiler1	skmage_cold5	skmage_fire6	skmage_ltng6	skmage_pois6			reanimatedhorde2	sk_archer10	succubus2	putriddefiler1	skmage_cold5	skmage_fire6	skmage_ltng6	skmage_pois6															0	39	255	IceHall	ToTheIceHall	A5L49	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 5 - Shadow 1 	186	0	4	40	40	153	63	63	63	63	63	63	3500	2000	0	1	1	0	0	0	1	1	0	0	2	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	1000	47	78	95	40	70	95	2000	2250	2500	0	0	1	1	2	2	1	0	4	cr_archer6	cr_lancer6	andyshaman	bugbears								cr_archer6	cr_lancer6	andyshaman	bugbears							cr_archer6	cr_lancer6	andyshaman	bugbears																			0	11	255	ShadowRealm	ToTheShadowRealm	A5L50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Act 5 - Shadow 2	187	1	4	5	5	154	111	111	111	111	111	111	3500	2200	0	1	0	0	0	0	1	1	0	0	2	12	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	1000	47	78	95	40	70	95	1600	1800	2000	0	0	1	1	2	2	1	0	4	sandraider6	unraveler6	pantherwoman5	wyrms								sandraider6	unraveler6	pantherwoman5	wyrms							sandraider6	unraveler6	pantherwoman5	wyrms																			0	21	255	ShadowRealm	ToTheShadowRealm	A5L50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 5 - Shadow 3	188	2	4	11	11	155	64	48	64	48	64	48	3500	2400	0	1	1	1	0	0	1	1	0	0	2	20	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	1000	47	78	95	40	70	95	1600	1800	2000	0	0	1	1	2	2	1	0	4	cantor5	baboon7	thornhulk5	curstguards								cantor5	baboon7	thornhulk5	curstguards							cantor5	baboon7	thornhulk5	curstguards																			0	30	255	ShadowRealm	ToTheShadowRealm	A5L50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 5 - Shadow 4	189	3	4	18	18	156	45	24	45	24	45	24	3500	2600	0	1	0	0	0	0	1	1	0	0	2	26	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	500	47	78	95	40	70	95	2500	2750	3000	0	0	1	1	2	2	1	0	4	mariliths	megademon5	doomknight4	fingermage3								mariliths	megademon5	doomknight4	fingermage3							mariliths	megademon5	doomknight4	fingermage3																			0	34	255	ShadowRealm	ToTheShadowRealm	A5L50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 5 - Shadow 5	190	4	4	26	26	157	40	40	40	40	40	40	3500	2800	0	1	1	0	0	0	1	1	0	0	2	29	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	1000	47	78	95	40	70	95	1600	1800	2000	0	0	1	1	2	2	1	0	4	titans	baalminion3	gelugon	siegebeast5								titans	baalminion3	gelugon	siegebeast5							titans	baalminion3	gelugon	siegebeast5																			0	49	255	ShadowRealm	ToTheShadowRealm	A5L50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 5 - Shadow 6	191	3	4	38	38	158	199	199	199	199	199	199	3500	3000	0	1	0	0	0	1	1	1	0	0	2	27	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	96	255	255	255	1	1	1	0	2000	48	78	95	40	70	95	1250	1500	1750	0	0	0	0	0	0	1	0	5	titans	mariliths	curstguards	bugbears	wyrms							titans	mariliths	curstguards	bugbears	wyrms						titans	mariliths	curstguards	bugbears	wyrms																		0	46	255	ShadowRealm	ToTheShadowRealm	A5L50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 5 - Temple 3	192	4	4			159	80	80	80	80	80	80	1500	3900	0	1	0	0	0	0	1	1	0	1	1	32	-1	-1	-1	-1	123	124	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	45	77	95	37	68	93	1250	1500	1750	12	12	14	14	16	16	0	0	7	irongolemz	bloodgolemz	firegolemz	claygolemz	sk_archer10	skmage_pois6	succubuswitch2					irongolemz	bloodgolemz	firegolemz	claygolemz	sk_archer10	skmage_pois6	putriddefiler2	succubuswitch2			sk_archer10	skmage_pois6	putriddefiler2	succubuswitch2																			0	44	255	Halls of Tormented Insanity	To The Halls of Tormented Insanity	A5L53	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	0
Act 5 - Tower 5	193	4	4			160	84	84	84	84	84	84	2500	4200	0	1	0	0	0	0	1	1	0	1	2	32	-1	-1	-1	-1	183	180	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	200	41	77	94	35	67	92	1250	1500	1750	4	4	6	6	9	9	0	0	7	imp1	siegebeast2	slinger7	goatman10	deathmauler1	minion2	D1DemonSkeleton1					imp1	siegebeast2	slinger7	goatman10	deathmauler1	minion2	D1DemonSkeleton1				imp1	siegebeast2	slinger7	goatman10	deathmauler1	minion2	D1DemonSkeleton1																0	15	255	ShenkTower3	ToTheShenkTower3	A5L46	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	0
Act 2 - Arcane4	194	1	1			161	12	12	12	12	12	12	5000	1600	0	2	0	0	1	0	1	1	0	1	2	19	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	128	255	255	255	1	1	1	11	1200	22	61	88	18	51	79	0	0	0	0	0	0	0	0	0	1	0	0	mummy4											mummy4										mummy4																						0	22	255	ArcaneChamber	ToArcaneChamber	A2L42	53	75	0	0	0	0	0	0	75	75	0	0	0	0	0	0	0
Act 2 - Talrasha Orafice	195	1	1	13	13	162	16	16	16	16	16	16	4500	3200	0	1	0	0	0	1	1	1	0	1	2	17	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	24	62	89	19	52	80	2250	2500	2750	0	0	0	0	0	0	1	0	5	wraith4	scarab4	skmage_pois4	mummy4	D1SkeletonBow4							skeleton4	scarab1	skmage_pois3	mummy4	D1SkeletonBow4						skeleton4	scarab1	skmage_pois3	D1SkeletonBow4							rat	bat	scorpion		30	30	20						60	18	255	KingAltar	ToTheKingAltar	A2L51	19	29	24	0	0	0	0	0	10	30	45	55	0	0	0	0	0
Act 2 - Lower Talrasha	196	1	1	13	13	163	66	98	66	98	66	98	4500	3400	0	1	0	0	1	1	1	1	0	1	2	17	-1	-1	-1	-1	0	0	0	0	197	0	0	0	-1	-1	-1	-1	46	-1	-1	-1	0	255	255	255	1	1	1	0	2025	24	62	89	19	52	80	2200	2200	2200	0	2	0	2	0	2	1	0	8	wraith4	D1Viper3	mummy4	unraveler3	wyrm	vampire1	blunderbore2	sandraider4				wraith4	D1Viper3	mummy4	unraveler3	wyrm	vampire1	blunderbore2	sandraider4			wraith4	D1Viper3	mummy4	unraveler3	unraveler3	vampire1	blunderbore2	sandraider4			rat	bat	scorpion	larva	30	30	20	100					0	18	255	TrueTomb	ToTheTrueTomb	A2L49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 2 - Ankheg	197	1	1	13	13	164	23	23	23	23	23	23	4500	3600	0	1	0	0	0	1	1	1	0	1	2	17	-1	-1	-1	-1	196	0	0	0	0	0	0	0	45	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	24	62	89	19	52	80	2250	2500	2750	0	0	0	0	0	0	1	0	4	wraith4	scarab4	skmage_pois4	D1SkeletonBow4								skeleton4	scarab1	skmage_pois3	D1SkeletonBow4							skeleton4	scarab1	skmage_pois3	D1SkeletonBow4							rat	bat	scorpion		30	30	20						60	9	255	SandyHallows	ToTheSandyHallows	A2L50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 4 - Lazarus	198	3	3			165	70	125	70	125	70	125	1500	3900	0	1	0	0	0	1	1	1	0	0	2	28	-1	-1	-1	-1	0	0	107	0	0	0	0	0	-1	-1	23	-1	-1	-1	-1	-1	120	255	255	255	0	0	1	0	1500	39	72	91	31	63	89	1200	1400	1600	2	2	3	3	4	4	1	0	8	blunderbore4	vilemother3	fingermage3	regurgitator3	doomknight2	megademon3	willowisp4	marilith				blunderbore4	vilemother3	fingermage3	regurgitator3	doomknight2	megademon3	willowisp4	marilith			blunderbore4	vilemother3	fingermage3	regurgitator3	doomknight2	megademon3	willowisp4																0	45	255	DamnedBridge	ToTheDamnedBridge	A4L11	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	0
Act 1 - Catacombs X	199	0	0			166	29	29	29	29	29	29	4500	2200	0	1	0	0	0	1	1	1	0	1	2	10	-1	-1	-1	-1	36	0	0	0	0	0	0	0	17	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	16	59	87	20	46	75	0	0	0	0	0	0	0	0	0	1	0	3	cr_lancer7	cr_archer7	bugbear									cr_lancer7	cr_archer7	bugbear	cr_lancer7																	rat	bat			30	30							60	9	255	AnguishCatacombs	ToTheAnguishCatacombs	A1L45	16	3	14	17	0	0	0	0	55	45	1	3	0	0	0	0	1
Act 5 - Abyss 7	200	2	4			167	40	40	40	40	40	40	2000	4500	0	2	0	0	0	1	1	1	0	1	2	24	-1	-1	-1	-1	0	153	0	0	0	0	0	0	-1	55	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	48	79	95	37	69	94	0	0	0	0	0	0	0	0	0	1	0	9	D1Viper5	unraveler5	swarm5	bighead6	wraith8	blunderbore5	reanimatedROS	D1Succubus5	D1SkeletonBow6			D1Viper5	unraveler5	swarm5	bighead6	wraith8	blunderbore5	reanimatedROS	D1Succubus5	D1SkeletonBow6		D1Viper5	unraveler5	swarm5	bighead6	wraith8	blunderbore5	reanimatedROS	D1Succubus5	D1SkeletonBow6														0	48	255	Abyss4	ToTheAbyss4	A5L34	66	67	62	64	72	0	0	0	80	80	35	35	35	0	0	0	0
Act 2 - Maggot Chest	201	1	1			168	10	10	10	10	10	10	3500	2400	0	1	0	0	0	1	1	1	0	1	2	18	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	1	1	0	2025	20	61	88	14	49	77	0	0	0	0	0	0	0	0	0	1	0	6	arach2	sandmaggot3	swarm2	baboon1	blunderbore1	D1Rat1						arach2	sandmaggot3	swarm2	baboon1	blunderbore1	D1Rat1					baboon1	blunderbore1	D1Rat1								rat	bat	scorpion		30	30	20						8	20	255	MaggotChest	ToTheMaggotChest	A2L52	35	29	0	0	0	0	0	0	80	55	0	0	0	0	0	0	0
Act 4 - Gates Of Arimyth	202	0	4	40	40	153	40	40	40	40	40	40	4000	2000	0	1	0	0	0	0	1	1	0	0	2	19	-1	-1	-1	-1	221	222	223	0	0	0	0	0	23	23	23	-1	-1	-1	-1	-1	128	0	0	255	1	1	1	0	1000	40	72	95	50	70	90				0	0	1	1	2	2	1	0	4																																												0	11	255	Gates Of Arimyth	To The Gates Of Arimyth	A5L61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Act 1- Chal1	203	0	0			169	134	199	134	199	134	199	5000	2100	0	2	0	0	0	0	1	1	0	0	2	6	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	50	180	255	150	1	1	1	0	2025	36	63	94	40	70	90	0	2700	3500	1	100	1	100	5	100	1	1	5												sk_archer1	fallenshaman4	fallen1	zombie6							sk_archer1	fallenshaman4	fallen1	zombie6																			0	11	255	ShadowRealm	ToTheShadowRealm	A5L50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 1- Chal2	204	2	0			170	134	199	134	199	134	199	5200	2200	0	2	0	0	0	0	1	1	0	0	2	20	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	50	180	255	150	1	1	1	0	2025	36	63	94	40	70	90	0	0	0	0	0	0	0	0	0	1	1	0																																												0	11	255	ShadowRealm	ToTheShadowRealm	A5L50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 1 - Challenge 1 Entrance	205	0	0			171	19	19	19	19	19	19	5200	2000	0	1	0	0	0	1	1	1	0	1	2	37	-1	-1	-1	-1	0	216	0	0	0	0	0	0	11	12	-1	-1	-1	-1	-1	-1	0	0	0	0	1	1	1	0	100	36	63	94	40	70	90	0	0	0							1	0																																		bat			30	30							0	5	255	Soulstealers Lobby	To Soulstealers Lobby	A1L46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Act 1 - Trist Cath 1	206	0	0			172	200	200	200	200	200	200	5500	2000	0	1	0	0	0	1	1	1	0	1	1	10	-1	-1	-1	-1	38	207	0	0	0	0	0	0	16	18	-1	-1	-1	-1	-1	-1	0	255	255	255	1	0	1	0	2025	12	58	89	5	42	71	1000	1600	2000	8	8	10	10	12	12	1	1	6	cr_lancer3	sk_archer2	fallenshaman3	wraith1	goatman3	D1Hidden3						cr_lancer3	sk_archer2	fallenshaman3	wraith1	goatman3	D1Hidden3					cr_lancer3	sk_archer2	fallenshaman3	wraith1	goatman3	D1Hidden3					rat	bat			30	30							60	10	255	Tristram Catacombs Level 1	To Tristram Catacombs Level 1	A1L47	16	3	14	17	0	0	0	0	40	45	15	3	0	0	0	0	1
Act 1 - Leoric Map	207	2	0			173	39	39	39	39	39	39	5400	2210	0	1	0	0	0	1	1	1	0	1	2	10	-1	-1	-1	-1	0	0	206	206	0	0	0	0	-1	-1	65	66	-1	-1	-1	-1	0	255	255	255	1	0	1	0	2025	12	58	89	5	42	71	1250	1250	1500	1	2	2	3	3	4	1	0	4	skeleton3	corruptrogue3	wraith1	D1SkeletonBow3								skeleton3	corruptrogue3	wraith1	D1SkeletonBow3							skeleton3	corruptrogue3	wraith1	D1SkeletonBow3							rat	bat			30	30							60	11	255	The Keep of the Dead	To The Keep of the Dead	A1L49	16	3	14	17	0	0	0	0	55	45	1	3	0	0	0	0	1
Act 1 - Challenge 1 Maze	208	0	0			174	200	200	200	200	200	200	5400	2300	0	1	0	0	0	1	1	1	0	1	1	8	-1	-1	-1	-1	205	216	0	0	0	0	0	0	13	14	-1	-1	-1	-1	-1	-1	0	255	255	255	1	0	1	0	2025	36	63	94	40	70	95	800	1000	1200	5	5	7	7	9	9	1	1	5	arimythrogue	arimythhorror	arimythwitch	arimythmother	arimythslinger							fetishshaman5	cantor2	vilemother1	succubus6	skeleton6						fetishshaman5	cantor2	vilemother1	succubus6	skeleton6						rat	bat			30	30							8	10	255	Soulstealers Catacombs Level 1	To Soulstealers Catacombs Level 1	A1L48	51	15	3	0	0	0	0	0	11	50	35	0	0	0	0	0	1
Act 1 - DarkHold	209	0	0			175	140	140	140	140	140	140	5000	2500	0	1	1	0	1	1	1	1	0	0	2	38	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	90	0	255	0	1	1	1	0	1300	36	63	95	40	70	95	1900	1900	1900	8	8	10	10	36	36	1	1	7	sorrowhead	sorowimp	sorrowmummy	sorrowarcher	sorrowbarb	sorrowmage	sorrowward					sorrowhead	sorowimp	sorrowmummy	sorrowarcher	sorrowbarb	sorrowmage	sorrowward				sorrowhead	sorowimp	sorrowmummy	sorrowarcher	sorrowbarb	sorrowmage	sorrowward																8	11	255	Stronghold of Sorrow	To The Stronghold of Sorrow	A1L51	46	47	77	124	125	129	128	0	35	35	35	35	35	35	35	0	1
Act 1 - Crystal Cave	210	0	0			176	32	32	32	32	32	32	5400	2550	0	1	0	0	0	1	1	1	0	1	2	33	-1	-1	-1	-1	0	224	0	0	0	0	0	0	-1	73	-1	-1	-1	-1	-1	-1	128	0	0	255	1	1	1	0	2025	76	76	76	40	70	95	1000	1000	1000	2	2	2	2	2	2	1	0	4	scarletwolf	crystalimp	crystalhound	crystalwitch								scarletwolf	crystalimp	crystalhound	crystalwitch							scarletwolf	crystalimp	crystalhound	crystalwitch																			0	39	255	Crystal Cave	To The Crystal Cave	A1L57	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 4 - Ariymth Hall 1	211	0	4			177	19	19	19	19	19	19	5400	2650	0	1	0	0	0	1	1	1	0	1	2	36	-1	-1	-1	-1	221	0	0	0	0	0	0	0	19	-1	-1	-1	-1	-1	-1	-1	128	255	255	255	1	1	1	0	100	44	72	95	40	70	95	1500	1500	1500	2	2	3	3	4	4	1	0																																		bat			30	30							0	5	255	HeartRoom	ToTheHeartRoom	A1L52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Act 4 - Ariymth Hall 2	212	0	4			178	19	19	19	19	19	19	5400	2750	0	1	0	0	0	1	1	1	0	1	2	36	-1	-1	-1	-1	222	0	0	0	0	0	0	0	19	-1	-1	-1	-1	-1	-1	-1	128	255	255	255	1	1	1	0	100	44	72	95	40	70	95										1	0																																		bat			30	30							0	5	255	Hall Of Heroes	To The Hall Of Heroes	A1L52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Act 4 - Ariymth Hall 3	213	0	4			179	19	19	19	19	19	19	5400	2850	0	1	0	0	0	1	1	1	0	1	2	36	-1	-1	-1	-1	223	0	0	0	0	0	0	0	19	-1	-1	-1	-1	-1	-1	-1	128	255	255	255	1	1	1	0	100	44	72	95	40	70	95										1	0																																		bat			30	30							0	5	255	Hall Of Heroes	To The Hall Of Heroes	A1L52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Act 4 - MancerPlain	214	3	4	40	40	180	91	149	91	149	91	149	5000	1000	0	1	0	0	1	1	1	1	0	0	2	27	-1	-1	-1	-1	0	215	218	219	220	0	0	0	-1	23	23	23	23	-1	-1	-1	55	100	255	100	1	1	1	0	3000	1	1	1	40	70	95				0	0	0	0	0	0	0	0																																													0	32	255	Plain Of Souls	To The Plain Of Souls	A1L53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 4 - MancerFortress	215	3	4	40	40	181	32	24	32	24	32	24	5000	3000	0	1	0	0	0	0	1	1	0	0	2	26	-1	-1	-1	-1	0	214	217	0	0	0	0	0	-1	23	23	-1	-1	-1	-1	-1	140	255	255	255	0	0	1	0	2025	44	76	99	40	70	95	1600	2000	2100	0	0	0	0	2	3	0	0	10	marilith	willowisp4	doomknight3	bloodlord1	skmage_cold5	D1DemonSkeleton5	deathmauler1	goatman10	cantor5	bonefetish6		D1MagmaDemon3	frogdemon4	vampire9	doomknight7	blunderbore6	marilithgg	Catman1	D1SkeletonBow7	skmage_pois7	oblivionwyrm	D1MagmaDemon3	frogdemon4	vampire9	doomknight7	D1SkeletonBow7	skmage_pois7	blunderbore6	Catman1															0	31	255	Soulmancers Fortress	To Soulmancers Fortress	A1L54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 1 - Chal1City	216	0	0			182	43	48	43	48	43	48	5400	2600	0	1	1	0	0	1	1	1	1	0	2	40	-1	-1	-1	-1	205	0	0	0	0	0	0	0	6	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	1	1	0	1000	40	40	40	40	70	95	1500	1500	1500	9	9	9	9	9	9	0	0	5	arimythrogue	arimythhorror	arimythwitch	arimythmother	arimythslinger							arimythrogue	arimythhorror	arimythwitch	arimythmother	arimythslinger						arimythrogue	arimythhorror	arimythwitch	arimythmother	arimythslinger																		0	3	255	Soulstealers Castle	To Soulstealers Castle	A1L55	44	45	0	0	0	0	0	0	0	33	1	0	0	0	0	0	1
Act 4 - LegionHall	217	0	4			184	35	35	35	35	35	35	5400	2700	0	1	0	0	1	1	1	1	0	1	2	41	-1	-1	-1	-1	0	0	0	0	215	0	0	0	-1	-1	-1	-1	19	-1	-1	-1	55	100	255	100	0	1	1	0	2025	48	76	95	40	70	95										0	0	7	barbarianmace	assassinclaws	javamazon	winddruid	staffsorceress	meleepaladin	smnnecromancer					barbarianmace	assassinclaws	javamazon	winddruid	staffsorceress	meleepaladin	smnnecromancer																										0	31	255	Halls Of Legion	To The Halls Of Legion	A1L56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 4 - Mancer Sub1	218	3	4	40	40	185	40	40	40	40	40	40	4000	2100	0	1	0	0	0	0	1	1	0	0	2	28	-1	-1	-1	-1	214	0	0	0	0	0	0	0	23	-1	-1	-1	-1	-1	-1	-1	128	0	0	255	0	0	1	0	1000	44	76	99	40	70	95	1600	2000	1800	0	0	0	0	3	4	1	0	10	marilith	deathmauler1	D1DemonSkeleton5	goatman10	mummy4	succubus6	skeleton6	cantor5	megademon3	bonefetish6		D1MagmaDemon3	frogdemon4	vampire9	doomknight7	blunderbore6	marilithgg	Catman1	D1SkeletonBow7	skmage_pois7	oblivionwyrm	D1MagmaDemon3	frogdemon4	vampire9	doomknight7	D1SkeletonBow7	skmage_pois7	blunderbore6	Catman1															0	11	255	Fortress Of Pestilence	To The Fortress Of Pestilence	A1L58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Act 4 - Mancer Sub2	219	3	4	40	40	186	40	40	40	40	40	40	4000	2200	0	1	0	0	0	 	1	1	0	0	2	28	-1	-1	-1	-1	214	0	0	0	0	0	0	0	23	-1	-1	-1	-1	-1	-1	-1	128	0	0	255	0	0	1	0	1000	44	76	99	40	70	95	1600	2000	1800	0	0	0	0	3	4	1	0	10	marilith	fingermage3	doomknight3	skmage_cold5	mummy4	succubus6	skeleton6	cantor5	megademon3	bonefetish6		D1MagmaDemon3	frogdemon4	vampire9	doomknight7	blunderbore6	marilithgg	Catman1	D1SkeletonBow7	skmage_pois7	oblivionwyrm	D1MagmaDemon3	frogdemon4	vampire9	doomknight7	D1SkeletonBow7	skmage_pois7	blunderbore6	Catman1															0	11	255	Fortress Of Famine	To The Fortress Of Famine	A1L59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Act 4 - Mancer Sub3	220	3	4	40	40	187	40	40	40	40	40	40	4000	2300	0	1	0	0	0	0	1	1	0	0	2	28	-1	-1	-1	-1	214	0	0	0	0	0	0	0	23	-1	-1	-1	-1	-1	-1	-1	128	0	0	255	0	0	1	0	1000	44	76	99	40	70	95	1600	2000	1800	0	0	0	0	3	4	1	0	10	marilith	willowisp4	bloodlord1	slinger7	mummy4	succubus6	skeleton6	cantor5	megademon3	bonefetish6		D1MagmaDemon3	frogdemon4	vampire9	doomknight7	blunderbore6	marilithgg	Catman1	D1SkeletonBow7	skmage_pois7	oblivionwyrm	D1MagmaDemon3	frogdemon4	vampire9	doomknight7	D1SkeletonBow7	skmage_pois7	blunderbore6	Catman1															0	11	255	Fortress Of War	To The Fortress Of War	A1L60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Act 4 - West Arimyth	221	1	4	40	40	188	66	98	66	98	66	98	4000	2400	0	1	1	0	1	1	1	1	0	0	2	42	-1	-1	-1	-1	202	211	0	0	0	0	0	0	23	23	-1	-1	-1	-1	-1	-1	128	255	255	255	1	1	1	0	2025	49	80	99	40	70	95	1400	1500	1600	8	8	12	12	14	14	1	0	8	trollpost	arimythhound	arimythguard	arimythvampire	grizzlybear	arimythpriest	arimythfanatic	arimythskeleton				trollpost	arimythhound	arimythguard	arimythvampire	grizzlybear	arimythpriest	arimythfanatic	arimythskeleton			arimythhound	arimythguard	arimythvampire	grizzlybear	arimythpriest	arimythfanatic	arimythskeleton	trollpost			rat	bat	scorpion	larva	30	30	20	100					0	18	255	West Arimyth	To West Arimyth	A5L62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 4 - North Arimyth	222	1	4	40	40	189	66	98	66	98	66	98	4000	2500	0	1	1	0	1	1	1	1	0	0	2	42	-1	-1	-1	-1	202	212	0	0	0	0	0	0	23	23	-1	-1	-1	-1	-1	-1	128	255	255	255	1	1	1	0	2025	49	80	99	40	70	95	1400	1500	1600	8	8	12	12	14	14	1	0	8	trollpost	arimythfetish	arimythguard	arimythmummy	grizzlybear	arimythmother	arimythslinger	arimythregurgitator				trollpost	arimythfetish	arimythguard	arimythmummy	grizzlybear	arimythmother	arimythslinger	arimythregurgitator			arimythfetish	arimythguard	arimythmummy	grizzlybear	arimythmother	arimythslinger	arimythregurgitator	trollpost			rat	bat	scorpion	larva	30	30	20	100					0	18	255	North Arimyth	To North Arimyth	A5L63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 4 - East Arimyth	223	1	4	40	40	190	66	98	66	98	66	98	4000	2600	0	1	1	0	1	1	1	1	0	0	2	42	-1	-1	-1	-1	202	213	0	0	0	0	0	0	23	23	-1	-1	-1	-1	-1	-1	128	255	255	255	1	1	1	0	2025	49	80	99	40	70	95	1400	1500	1600	8	8	12	12	14	14	1	0	8	trollpost	arimythwitch	arimythguard	arimythwolf	arimythbloodlord	arimythdemon	arimythhorror	arimythrogue				trollpost	arimythwitch	arimythguard	arimythwolf	arimythbloodlord	arimythdemon	arimythhorror	arimythrogue			arimythwitch	arimythguard	arimythwolf	arimythbloodlord	arimythdemon	arimythhorror	arimythrogue	trollpost			rat	bat	scorpion	larva	30	30	20	100					0	18	255	East Arimyth	To East Arimyth	A5L64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
