missile	Id	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoUniqueMod	NoMultiShot	Holy	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Qty	Pierce	SpecialSetup	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	EOL
advlighttrailingjav2	439	1		1																																																	12	12			20		3	4	255	255	255	2	0	1	ChargedBolt	1024	10	16		1	2	8	3			1		1							1											1	1	1			1						4																																						64	16																						0
advlightjavexplode	440	1		1																																																	12	12			20		3	4	255	255	255	2	0	1	ChargedBolt	1024	10	16		1	2	8	3			1		1							1											1	1	1			1						5	2																																					64	16																						0
sucfireball	441	68		23	1				3	subloops											3	subloops											3	damage radius																			18	18			45		10		255	178	64	1	0	1	Fireball	1024	5	16					3	1		1		1							1											1	1	1			1					VampireFireball	4																				fire																			16								sucfireballtrail														0
sucfireballexplode	442	1		1																																																					12		13		255	178	64	0	0	0	FireArrowExplode2	1024	12	16	5					1		1									1						1			1				1			1						4		8																																					1																						0
sucfireballtrail	443	1		1																																																					36		5	4	255	178	64	0	0	1	groundFiresmall	1024	37	16		1	12	36	3						1						1											1	1	1			1					MonFirestorm	4																																						32	1		41																				0
sucshockfieldmissile	444	1		1																																																	30	30			25		6		255	255	255	0	0	1	LightningJavelin	1024	5	16					3	1		1		1							2											1	1	1			1					ZakarumLightning	4																																						64	16																						0
sucshockfieldmissileexp	445	1		1																																																					13				0	0	0	0	0	0	teethexplode	1024	13	16																							1			1							1								8																																					1																						0
sucshockfield	446	1		1																																																					36		5		255	178	64	0	0	0	expansion\FireSpikeExplode	1024	14	16					3		1										1											1	1				1								8																																					1																						0
hellfiremissile	447	1		1																																																					60				0	0	0	0	0	1	MeteorTail	1024	12	16						1		1																				1					1								8																																					1																						0
hellfireexa	448	1		1																																																					12				255	255	255	0	0	0	BoneSpiritExplode	1024	13	16																												1					1																																													1																						0
hellfireexb	449	1		1																																																					25				255	255	255	0	0	0	DopplezonExplode	1024	25	16																												1					1																																													1																						0
imp charged bolt	450	1		1																																																	12	12			80		3	4	255	255	255	1	0	1	ChargedBolt	1024	10	16		1	2	8	3	1				1							1											1	1	1			1					ImpBolt	4		0																																					16			sorceress_chargedbolt_1																			0
imp teleport	451	1		1																																																	1	15			14				255	255	255	0	0	0	expansion\impteleport	768	13	16								1									1											1					1								8																																					1																						0
moltenboulder	452	47	52	6	47	14			6	explosion radius											4	no light freq											6	radius (0 = skill)	1	increment					8	# rocks	15	lob velocity					1	size	50	knockback%	6	6			100				255	178	64	0	0	1	expansion\MoltenBoulderRoll	1024	10	16					8	1				1		1	5				2					1			1	1		1	1	1		1						Molten Boulder	5	2																																					32	8			druid_boulderloop		sorceress_fireball_1			moltenboulderfirepath			moltenboulderfirepath	moltenboulderfirepath	moltenboulderfirepath		firewall	firesmall		moltenboulderexplode	moltenboulder-flyingrocks	moltenboulderfirepath		0
moltenboulderemerge	453	1	53	1	48				6	explosion radius																															2	bounces	50	damping	10	lob							3	3			5				255	178	64	5	0	0	expansion\MoltenBoulderEmerge	1024	6	16					8			1		1							2					1			1	1		1				1																																													32	8			druid_bouldereremerge								moltenboulder							moltenboulder				0
moltenboulderexplode	454	1																																																							100				255	178	64	0	0	0	null	1024	1	16																	2					1	1		1	1			1																																																32	1			druid_boulderexplode_1																			0
moltenboulderfirepath	455	5		5																																																					50		5		255	178	64	0	0	1	groundFireSmall	1024	37	16		1	12	36	8				1								2								1	1		1					1								0	1																	fire	320	20	20	40	60	80	320	20	20	40	60	80	(skill('Molten Boulder'.clc3)+(skill('Molten Boulder'.blvl)*5*(skill('Kick'.clc1)/2))/100)					32	1		41	object_fire_loop_house																			0
moltenboulder-flyingrocks	456	1																																																							100				255	178	64	0	0	1	expansion\MoltenFragmentD	1024	16	16					8			1		1							1					1			1	1		1																																																	32	8			impact_fire_1																			0
firestorm	457	1		1																																																					10		5	4	255	178	64	0	0	1	groundFiresmall	1024	37	16		1	12	36	3							1	5				2								1	1				1			1					Firestorm																																							32	1			object_fire_loop_house																			0
firestormmaker	458	6		23																	4	no light freq																															14	14			45				255	255	255	0	0	1	expansion\FirestormEmitter	1024	16	16					6			1		1							2								1	1							1																																													1			object_fire_loop_house					firestorm							firestorm	firesmall						0
arcticblast1	459	1		1					8	Mana Use, 16ths.	7	Minimum range																																									12	12			15				255	255	255	1	0	0	expansion\ArcticBlastIce	1024	16	16					3			1		1							1														1		1						4																																						32	16		41	druid_arcticblast																			0
arcticblast2	460	1		1					8	Mana Use, 16ths.	7	Minimum range																																									12	12			30				255	255	255	1	0	0	expansion\ArcticBlastIce_2	1024	16	16					3			1									1														1		1						4																																						32	16		41	druid_arcticblast																			0
